id,name,city,country,iata_code,lat,lng,links_count,objectID
998,Toyama,Toyama,Japan,TOY,36.648333,137.1875,18,2324
999,Kumamoto,Kumamoto,Japan,KMJ,32.837319,130.85505,18,2312
1000,Oita,Oita,Japan,OIT,33.479444,131.737222,18,2310
1001,Annaba,Annaba,Algeria,AAE,36.822225,7.809167,18,220
1002,Tabuk,Tabuk,"Saudi Arabia",TUU,28.365417,36.618889,18,2089
1003,"Exuma Intl","Great Exuma",Bahamas,GGT,23.562631,-75.877958,18,1941
1004,"Abel Santamaria","Santa Clara",Cuba,SNU,22.492192,-79.943611,18,1918
1005,"Marcos A Gelabert Intl",Panama,Panama,PAC,8.973339,-79.555583,18,1869
1006,"Ixtapa Zihuatanejo Intl",Zihuatanejo,Mexico,ZIH,17.601569,-101.460536,18,1856
1007,"Jesus Teran Intl",Aguascalientes,Mexico,AGU,21.705558,-102.317858,18,1785
1008,Oguzeli,Gaziantep,Turkey,GZT,36.947183,37.478683,18,1689
1009,Pescara,Pescara,Italy,PSR,42.431656,14.181067,18,1505
1010,Samos,Samos,Greece,SMI,37.689999,26.911667,18,1476
1011,Vias,Beziers,France,BZR,43.323522,3.353903,18,1360
1012,Auvergne,Clermont-Ferrand,France,CFE,45.786661,3.169169,18,1330
1013,Granada,Granada,Spain,GRX,37.188731,-3.777356,18,1223
1014,Varna,Varna,Bulgaria,VAR,43.232072,27.825106,18,1196
1015,"Belize City Municipal Airport",Belize,Belize,TZA,17.5344,-88.298,17,6463
1016,"Vance Winkworth Amory International Airport",Charlestown,"Saint Kitts and Nevis",NEV,17.205678,-62.589869,17,6079
1017,"Midland Intl",Midland,"United States",MAF,31.942528,-102.201914,17,3652
1018,Kodiak,Kodiak,"United States",ADQ,57.749967,-152.493856,17,3531
1019,Liege,Liege,Belgium,LGG,50.637417,5.443222,17,309
1020,Bhubaneshwar,Bhubaneswar,India,BBI,20.244364,85.817781,17,3042
1021,Mirny,Mirnyj,Russia,MJZ,62.534689,114.038928,17,2925
1022,Queenstown,"Queenstown International","New Zealand",ZQN,-45.021111,168.739167,17,2030
1023,Magenta,Noumea,"New Caledonia",GEA,-22.258278,166.472806,17,2001
1024,"General Juan N Alvarez Intl",Acapulco,Mexico,ACA,16.757061,-99.753953,17,1783
1025,Pemba,Pemba,Mozambique,POL,-12.986753,40.522492,16,985
1026,Comiso,Comiso,Italy,CIY,37,14.6144,16,9327
1027,"Bijie Feixiong Airport",Bijie,China,BFJ,27.253,105.426,16,9025
1028,"Sondre Stromfjord",Sondrestrom,Greenland,SFJ,67.016969,-50.689325,16,9
1029,Visby,Visby,Sweden,VBY,57.662797,18.346211,16,746
1030,Umea,Umea,Sweden,UME,63.791828,20.282758,16,728
1031,Wuhai,Wuhai,China,WUA,39.794444,106.799444,16,6955
1032,"Ain Arnat Airport",Setif,Algeria,QSF,36.1781,5.32449,16,6492
1033,"Qiqihar Sanjiazi Airport",Qiqihar,China,NDG,47.239628,123.918131,16,6413
1034,"Guangyuan Airport",Guangyuan,China,GYS,32.3911,105.702,16,6398
1035,"Nanyang Airport",Nanyang,China,NNY,32.9808,112.615,16,6359
1036,"Changde Airport",Changde,China,CGD,28.9189,111.64,16,6352
1037,"Nadym Airport",Nadym,Russia,NYM,65.4809,72.6989,16,6143
1038,"Khanty Mansiysk Airport",Khanty-Mansiysk,Russia,HMA,61.028479,69.086067,16,6138
1039,"Salekhard Airport",Salekhard,Russia,SLY,66.590753,66.611042,16,6137
1040,"Tri Cities Airport",Pasco,"United States",PSC,46.2647,-119.119,16,6133
1041,"Ust Kamenogorsk Airport","Ust Kamenogorsk",Kazakhstan,UKK,50.0366,82.4942,16,6086
1042,Aarhus,Aarhus,Denmark,AAR,56.300017,10.619008,16,607
1043,"Pierre Regional Airport",Pierre,"United States",PIR,44.3827,-100.286,16,5761
1044,"Fayetteville Regional Grannis Field",Fayetteville,"United States",FAY,34.9912,-78.8803,16,5738
1045,"Gheshm Airport",Gheshm,Iran,GSM,26.9487,56.2688,16,5712
1046,"Red Lake Airport","Red Lake",Canada,YRL,51.0669,-93.7931,16,5527
1047,"Inuvik Mike Zubko",Inuvik,Canada,YEV,68.304167,-133.482778,16,54
1048,Turku,Turku,Finland,TKU,60.514142,22.262808,16,460
1049,"Hammerfest Airport",Hammerfest,Norway,HFT,70.679722,23.668889,16,4325
1050,"Newcastle Airport",Newcastle,Australia,NTL,-32.78,151.83,16,4320
1051,"Cheddi Jagan Intl",Georgetown,Guyana,GEO,6.498553,-58.254119,16,4304
1052,"Roberts Fld",Redmond-Bend,"United States",RDM,44.254066,-121.149964,16,4103
1053,"Westerland Sylt",Westerland,Germany,GWT,54.91325,8.340472,16,410
1054,"Rapid City Regional Airport","Rapid City","United States",RAP,44.045278,-103.057222,16,4087
1055,"Grand Junction Regional","Grand Junction","United States",GJT,39.122413,-108.526735,16,4063
1056,"Gallatin Field",Bozeman,"United States",BZN,45.777643,-111.160151,16,4020
1057,Kopitnari,Kutaisi,Georgia,KUT,42.176653,42.482583,16,3972
1058,"Santa Barbara Muni","Santa Barbara","United States",SBA,34.426211,-119.840372,16,3949
1059,"Adi Sumarmo Wiryokusumo","Solo City",Indonesia,SOC,-7.516089,110.756892,16,3929
1060,"Baton Rouge Metro Ryan Fld","Baton Rouge","United States",BTR,30.533167,-91.149639,16,3846
1061,"Austin Straubel Intl","Green Bay","United States",GRB,44.485072,-88.129589,16,3653
1062,"Shreveport Rgnl",Shreveport,"United States",SHV,32.446629,-93.8256,16,3609
1063,"Capital City",Lansing,"United States",LAN,42.7787,-84.587357,16,3544
1064,"Bangor Intl",Bangor,"United States",BGR,44.807444,-68.828139,16,3463
1065,"Port Hedland Intl","Port Hedland",Australia,PHE,-20.377778,118.626389,16,3349
1066,Kununurra,Kununurra,Australia,KNX,-15.778056,128.7075,16,3347
1067,Launceston,Launceston,Australia,LST,-41.545278,147.214167,16,3337
1068,Jefman,Sorong,Indonesia,SOQ,-0.926358,131.121194,16,3261
1069,"Sultan Babullah",Ternate,Indonesia,TTE,0.831414,127.381486,16,3253
1070,Heho,Heho,Burma,HEH,20.747036,96.792044,16,3213
1071,Madurai,Madurai,India,IXM,9.834508,78.093378,16,3142
1072,Agartala,Agartala,India,IXA,23.886978,91.24045,16,3038
1073,Chertovitskoye,Voronezh,Russia,VOZ,51.814211,39.229589,16,2987
1074,Astrakhan,Astrakhan,Russia,ASF,46.283333,48.006278,16,2966
1075,"Tte Av Jorge Henrich Arauz",Trinidad,Bolivia,TDD,-14.818739,-64.918019,16,2769
1076,"Capitan Oriel Lea Plaza",Tarija,Bolivia,TJA,-21.555736,-64.701325,16,2768
1077,Vanguardia,Villavicencio,Colombia,VVC,4.167875,-73.613761,16,2756
1078,"Port Harcourt Intl","Port Hartcourt",Nigeria,PHC,5.015494,6.949594,16,275
1079,"Sao Jose Do Rio Preto","Sao Jose Do Rio Preto",Brazil,SJP,-20.816567,-49.406511,16,2619
1080,Akita,Akita,Japan,AXT,39.615556,140.218611,16,2345
1081,Takamatsu,Takamatsu,Japan,TAK,34.214167,134.015556,16,2337
1082,"Yonago Kitaro",Miho,Japan,YGJ,35.492222,133.236389,16,2330
1083,"Basrah Intl",Basrah,Iraq,BSR,30.549069,47.662142,16,2234
1084,Madang,Madang,"Papua New Guinea",MAG,-5.207083,145.7887,16,2
1085,"North Eleuthera","North Eleuthera",Bahamas,ELH,25.474861,-76.683489,16,1943
1086,"Mont Joli","Mont Joli",Canada,YYY,48.608612,-68.208056,16,192
1087,Churchill,Churchill,Canada,YYQ,58.739167,-94.065,16,187
1088,"Angel Albino Corzo","Tuxtla Gutierrez",Mexico,TGZ,16.561822,-93.026081,16,1846
1089,"Ponciano Arriaga Intl","San Luis Potosi",Mexico,SLP,22.254303,-100.930806,16,1842
1090,"General Lucio Blanco Intl",Reynosa,Mexico,REX,26.008908,-98.228513,16,1839
1091,Innsbruck,Innsbruck,Austria,INN,47.260219,11.343964,16,1610
1092,"Zaragoza Ab",Zaragoza,Spain,ZAZ,41.666242,-1.041553,16,1252
1093,"La Palma","Santa Cruz De La Palma",Spain,SPC,28.626478,-17.755611,16,1053
1094,Kronoberg,Vaxjo,Sweden,VXO,56.929144,14.727994,15,711
1095,Kvernberget,Kristiansund,Norway,KSU,63.111781,7.824522,15,647
1096,"Urgench Airport",Urgench,Uzbekistan,UGC,41.5843,60.6417,15,6152
1097,"Deer Lake","Deer Lake",Canada,YDF,49.210833,-57.391388,15,45
1098,"Asmara Intl",Asmara,Eritrea,ASM,15.291853,38.910667,15,3967
1099,"Valley Intl",Harlingen,"United States",HRL,26.2285,-97.654389,15,3560
1100,Mutiara,Palu,Indonesia,PLW,-0.918542,119.909642,15,3249
1101,Orenburg,Orenburg,Russia,REN,51.795786,55.456744,15,2991
1102,Samarkand,Samarkand,Uzbekistan,SKD,39.700547,66.983829,15,2981
1103,"Goloson Intl","La Ceiba",Honduras,LCE,15.742481,-86.853036,15,1771
1104,Erkilet,Kayseri,Turkey,ASR,38.770386,35.495428,15,1696
1105,Berbera,Berbera,Somalia,BBO,10.389167,44.941106,15,1122
1106,"Egal Intl",Hargeisa,Somalia,HGA,9.518167,44.088758,15,1121
1107,"Tete Chingodzi",Tete,Mozambique,TET,-16.104817,33.640181,14,988
1108,Beira,Beira,Mozambique,BEW,-19.796419,34.907556,14,974
1109,Livingstone,Livingstone,Zambia,LVI,-17.821756,25.822692,14,906
1110,Maun,Maun,Botswana,MUB,-19.972564,23.431086,14,880
1111,Zhoubai,Qianjiang,China,JIQ,29.515,108.83,14,8781
1112,"Uummannaq Heliport",Uummannaq,Greenland,UMD,70.4047,52.0702,14,8628
1113,"Panama City-NW Florida Bea.","Panama City","United States",ECP,30.3417,-85.7973,14,7669
1114,"Dangriga Airport",Dangriga,Belize,DGA,16.966667,-88.216667,14,7287
1115,Begishevo,Nizhnekamsk,Russia,NBC,55.34,52.06,14,6969
1116,Goleniow,Szczecin,Poland,SZZ,53.584731,14.902206,14,676
1117,Aro,Molde,Norway,MOL,62.744722,7.2625,14,651
1118,"Jiayuguan Airport",Jiayuguan,China,JGN,39.8569,98.3414,14,6432
1119,"Shanhaiguan Airport",Qinhuangdao,China,SHP,39.9681,119.731,14,6429
1120,"Anqing Airport",Anqing,China,AQG,30.5822,117.0502,14,6427
1121,"Weifang Airport",Weifang,China,WEF,36.6467,119.119,14,6388
1122,"Diqing Airport",Shangri-La,China,DIG,27.7936,99.6772,14,6375
1123,"Xilinhot Airport",Xilinhot,China,XIL,43.9156,115.964,14,6350
1124,"Ulanhot Airport",Ulanhot,China,HLH,46.083,122.017,14,6349
1125,"Hamilton Island Airport","Hamilton Island",Australia,HTI,-20.3581,148.952,14,6242
1126,"Vinh Airport",Vinh,Vietnam,VII,18.737569,105.670764,14,6195
1127,"Cam Ranh Airport","Nha Trang",Vietnam,CXR,11.998153,109.219372,14,6189
1128,"Buon Ma Thuot Airport",Buonmethuot,Vietnam,BMV,12.668311,108.120272,14,6187
1129,"Fergana Airport",Fergana,Uzbekistan,FEG,40.3588,71.745,14,6149
1130,"Cherepovets Airport",Cherepovets,Russia,CEE,59.2736,38.0158,14,6111
1131,"Cayo Coco Airport","Cayo Coco",Cuba,CCC,22.5132,-78.511,14,5852
1132,"Osvaldo Vieira International Airport",Bissau,Guinea-Bissau,OXB,11.89485,-15.653681,14,5665
1133,"Kuujjuarapik Airport",Kuujjuarapik,Canada,YGW,55.2819,-77.7653,14,5496
1134,"Qaqortoq Heliport",Qaqortoq,Greenland,JJU,60.7158,-46.0294,14,5442
1135,Arviat,"Eskimo Point",Canada,YEK,61.094166,-94.070833,14,50
1136,"Albert J Ellis","Jacksonville NC","United States",OAJ,34.829164,-77.612139,14,4386
1137,Sary-Arka,Karaganda,Kazakhstan,KGF,49.670833,73.334444,14,4375
1138,Airport,Vadso,Norway,VDS,70.065,29.844,14,4328
1139,"Woerthersee International Airport",Klagenfurt,Austria,KLU,46.642514,14.337739,14,4322
1140,"Dunhuang Airport",Dunhuang,China,DNH,40.094,94.4818,14,4308
1141,"Santa Cruz","Santa Cruz",Bolivia,SRZ,-17.8,-63.166667,14,4247
1142,"Missoula Intl",Missoula,"United States",MSO,46.916306,-114.090556,14,4216
1143,Palmas,Palmas,Brazil,PMW,-10.241667,-48.35278,14,4214
1144,"Tri-Cities Regional Airport",BRISTOL,"United States",TRI,36.4752222,-82.4074167,14,4116
1145,"Montgomery Regional Airport ",MONTGOMERY,"United States",MGM,32.3006389,-86.3939722,14,4115
1146,Dali,Dali,China,DLU,25.649444,100.319444,14,4054
1147,"Taiz Intl",Taiz,Yemen,TAI,13.685964,44.139056,14,3975
1148,Juwata,Taraken,Indonesia,TRK,3.326694,117.565569,14,3920
1149,Iskandar,"Pangkalan Bun",Indonesia,PKN,-2.705197,111.673208,14,3910
1150,"Depati Amir","Pangkal Pinang",Indonesia,PGK,-2.1622,106.139064,14,3905
1151,"Great Falls Intl","Great Falls","United States",GTF,47.482,-111.370689,14,3880
1152,"King Salmon","King Salmon","United States",AKN,58.676778,-156.649278,14,3794
1153,"Plattsburgh Intl",Plattsburgh,"United States",PBG,44.650944,-73.468139,14,3771
1154,"Edward G Pitka Sr",Galena,"United States",GAL,64.736178,-156.937417,14,3764
1155,"Augusta Rgnl At Bush Fld","Bush Field","United States",AGS,33.369944,-81.9645,14,3658
1156,Karratha,Karratha,Australia,KTA,-20.712222,116.773333,14,3345
1157,Mackay,Mackay,Australia,MKY,-21.171667,149.179722,14,3326
1158,"Sultan Mahmud","Kuala Terengganu",Malaysia,TGG,5.382639,103.10336,14,3307
1159,Minangkabau,Padang,Indonesia,PDG,-0.874989,100.351881,14,3278
1160,Tawau,Tawau,Malaysia,TWU,4.313369,118.121953,14,3271
1161,Bintulu,Bintulu,Malaysia,BTU,3.12385,113.020472,14,3262
1162,Rendani,Manokwari,Indonesia,MKW,-0.891833,134.049183,14,3260
1163,Silchar,Silchar,India,IXS,24.912928,92.978742,14,3055
1164,Udaipur,Udaipur,India,UDR,24.617697,73.8961,14,3023
1165,Bhopal,Bhopal,India,BHO,23.287467,77.337375,14,3002
1166,Murmansk,Murmansk,Russia,MMK,68.781672,32.750822,14,2949
1167,"Simferopol Intl",Simferopol,Ukraine,SIP,45.052222,33.975139,14,2942
1168,Aktyubinsk,Aktyubinsk,Kazakhstan,AKX,50.245833,57.206667,14,2920
1169,"Coronel Francisco Secada Vignetta Intl",Iquitos,Peru,IQT,-3.784739,-73.308806,14,2801
1170,Rochambeau,Cayenne,"French Guiana",CAY,4.819808,-52.360447,14,2774
1171,"Mallam Aminu Intl",Kano,Nigeria,KAN,12.047589,8.524622,14,270
1172,"La Florida","La Serena",Chile,LSC,-29.916233,-71.199522,14,2662
1173,"Ministro Victor Konder Intl",Navegantes,Brazil,NVT,-26.879999,-48.65139,14,2595
1174,"Prefeito Renato Moreira",Imperatriz,Brazil,IMP,-5.531292,-47.46005,14,2572
1175,"San Carlos De Bariloche","San Carlos De Bariloche",Argentina,BRC,-41.151172,-71.157542,14,2513
1176,"Comodoro Rivadavia","Comodoro Rivadavia",Argentina,CRD,-45.785347,-67.465508,14,2487
1177,Rosario,Rosario,Argentina,ROS,-32.903611,-60.785,14,2440
1178,"Cagayan De Oro",Ladag,Philippines,CGY,8.415619,124.611219,14,2400
1179,Asahikawa,Asahikawa,Japan,AKJ,43.670833,142.4475,14,2299
1180,Salalah,Salalah,Oman,SLL,17.038719,54.091297,14,2195
1181,"Yazd Shahid Sadooghi",Yazd,Iran,AZD,31.904908,54.276503,14,2164
1182,"Playa De Oro Intl",Manzanillo,Mexico,ZLO,19.144778,-104.558631,14,1858
1183,"General Leobardo C Ruiz Intl",Zacatecas,Mexico,ZCL,22.897112,-102.68689,14,1855
1184,"General Francisco Javier Mina Intl",Tampico,Mexico,TAM,22.29645,-97.865931,14,1848
1185,"Queretaro Intercontinental",Queretaro,Mexico,QRO,20.617289,-100.185658,14,1838
1186,"Hermanos Serdan Intl",Puebla,Mexico,PBC,19.158144,-98.371447,14,1831
1187,Diyarbakir,Diyabakir,Turkey,DIY,37.893897,40.201019,14,1722
1188,"Val D Or","Val D'or",Canada,YVO,48.053333,-77.782778,14,153
1189,Biard,Poitiers,France,PIS,46.587745,0.306666,14,1268
1190,Rijeka,Rijeka,Croatia,RJK,45.216889,14.570267,14,1205
1191,Comox,Comox,Canada,YQQ,49.710833,-124.886667,14,119
1192,"Victoria Falls Intl","Victoria Falls",Zimbabwe,VFA,-18.095881,25.839006,14,1004
1193,Toamasina,Toamasina,Madagascar,TMM,-18.109517,49.392536,13,921
1194,"Mattala Rajapaksa Intl.",Mattala,"Sri Lanka",HRI,6.284467,81.124128,13,8949
1195,"Kulob Airport",Kulyab,Tajikistan,TJU,37.981667,69.799444,13,7563
1196,"Placencia Airport",Placencia,Belize,PLJ,16.536944,-88.361667,13,7288
1197,Hoybuktmoen,Kirkenes,Norway,KKN,69.725781,29.891295,13,649
1198,Eelde,Groningen,Netherlands,GRQ,53.11972,6.579444,13,586
1199,"Bagan Intl","Nyuang U",Burma,NYU,21.173833266,94.9246666,13,4001
1200,"Wiley Post Will Rogers Mem",Barrow,"United States",BRW,71.285446,-156.766003,13,3571
1201,"Fort Yukon","Fort Yukon","United States",FYU,66.571492,-145.250417,13,3420
1202,Bukhara,Bukhara,Uzbekistan,BHK,39.775,64.483333,13,2980
1203,Juliaca,Juliaca,Peru,JUL,-15.467103,-70.158169,13,2792
1204,"Carlos Ibanez Del Campo Intl","Punta Arenas",Chile,PUQ,-53.002642,-70.854586,13,2647
1205,"El Loa",Calama,Chile,CJC,-22.498175,-68.903575,13,2645
1206,Karpathos,Karpathos,Greece,AOK,35.421408,27.146008,13,1459
1207,Kefallinia,Keffallinia,Greece,EFL,38.120069,20.500481,13,1455
1208,Thompson,Thompson,Canada,YTH,55.801111,-97.864166,13,141
1209,Natashquan,Natashquan,Canada,YNA,50.19,-61.789167,12,94
1210,"Yichun Mingyueshan Airport",Yichun,China,YIC,27.8033,114.3081,12,9107
1211,Lensk,Lensk,Russia,ULK,60.723,114.825,12,9026
1212,Sannvhe,Tangshan,China,TVS,39.717444,118.002389,12,8858
1213,Lublin,Lublin,Poland,LUZ,51.239333,22.714083,12,8832
1214,"Jixi Airport",Jixi,China,JXA,45.30611,130.99667,12,8417
1215,"Hebei Handan Airport",Handan,China,HDG,36.524,114.43,12,8407
1216,"Gazipasa Airport",Alanya,Turkey,GZP,36.2993,32.3014,12,8266
1217,"Xingyi Airport",Xingyi,China,ACX,25.0882,104.9587,12,7506
1218,"Barreiras Airport",Barreiras,Brazil,BRA,-12.083333,-45,12,7373
1219,Kallax,Lulea,Sweden,LLA,65.543758,22.121989,12,734
1220,"Stebbins Airport",Stebbins,"United States",WBB,63.515833,-162.278056,12,7193
1221,Gallivare,Gallivare,Sweden,GEV,67.132408,20.814636,12,715
1222,"Show Low Regional Airport","Show Low","United States",SOW,34.265556,-110.005556,12,7078
1223,"San Luis Valley Regional Airport",Alamosa,"United States",ALS,37.435,-105.866667,12,7073
1224,"Charles M Schulz Sonoma Co","Santa Rosa","United States",STS,38.508978,-122.81288,12,6992
1225,"Vieques Airport","Vieques Island","Puerto Rico",VQS,18.1158,-65.4227,12,6788
1226,"Gorgan Airport",Gorgan,Iran,GBT,36.909381,54.401339,12,6747
1227,"Navoi Airport",Navoi,Uzbekistan,NVI,40.1172,65.1708,12,6485
1228,"Dibrugarh Airport",Dibrugarh,India,DIB,27.4839,95.0169,12,6443
1229,"Nanchong Airport",Nanchong,China,NAO,30.754,106.062,12,6401
1230,"Quzhou Airport",Quzhou,China,JUZ,28.9658,118.899,12,6382
1231,"Jiujiang Lushan Airport",Jiujiang,China,JIU,29.733,115.983,12,6381
1232,"Mangshi Airport",Luxi,China,LUM,24.4011,98.5317,12,6376
1233,"Qingyang Airport",Qingyang,China,IQN,35.7997,107.603,12,6365
1234,"Port Macquarie Airport","Port Macquarie",Australia,PQQ,-31.4358,152.863,12,6320
1235,"Mildura Airport",Mildura,Australia,MQL,-34.2292,142.086,12,6298
1236,"Vitória da Conquista Airport","Vitória Da Conquista",Brazil,VDC,-14.862761,-40.863106,12,6039
1237,Kerry,Kerry,Ireland,KIR,52.180878,-9.523783,12,601
1238,"Wewak Intl",Wewak,"Papua New Guinea",WWK,-3.583828,143.669186,12,6
1239,"Nagoya Airport",Nagoya,Japan,NKM,35.255,136.924,12,5997
1240,"McGrath Airport",Mcgrath,"United States",MCG,62.9529,-155.606,12,5965
1241,"Lar Airport",Lar,Iran,LRR,27.674725,54.383278,12,5934
1242,"Sari Dasht E Naz Airport",Dasht-e-naz,Iran,SRY,36.635833,53.193611,12,5933
1243,"Samaná El Catey International Airport",Samana,"Dominican Republic",AZS,19.267,-69.742,12,5810
1244,"Asyut International Airport",Asyut,Egypt,ATZ,27.046508,31.011983,12,5691
1245,"Ondjiva Pereira Airport",Ondjiva,Angola,VPE,-17.043464,15.683822,12,5632
1246,"Waskaganish Airport",Waskaganish,Canada,YKQ,51.4733,-78.7583,12,5507
1247,"Chesterfield Inlet Airport","Chesterfield Inlet",Canada,YCS,63.3469,-90.7311,12,5487
1248,"Caye Caulker Airport","Caye Caulker",Belize,CUK,17.7347,-88.0325,12,5454
1249,"Kimbe Airport",Hoskins,"Papua New Guinea",HKN,-5.46217,150.405,12,5424
1250,"St Mawgan",Newquai,"United Kingdom",NQY,50.440558,-4.995408,12,481
1251,"Marsa Alam Intl","Marsa Alam",Egypt,RMF,25.557111,34.583711,12,4197
1252,"Kalymnos Island",Kalymnos,Greece,JKL,36.963333,26.940556,12,4192
1253,Muan,Muan,"South Korea",MWX,34.991389,126.382778,12,4189
1254,"Dongying Airport",Dongying,China,DOY,37.2716,118.2819,12,4145
1255,Sandakan,Sandakan,Malaysia,SDK,5.900897,118.059486,12,4141
1256,"Page Municipal Airport",Page,"United States",PGA,36.9261,-111.4483,12,4124
1257,"Bismarck Municipal Airport",Bismarck,"United States",BIS,46.775842,-100.757931,12,4083
1258,Mulu,Mulu,Malaysia,MZV,4.048333,114.805,12,4056
1259,Kalamazoo,Kalamazoo,"United States",AZO,42.234875,-85.552058,12,4039
1260,Batumi,Batumi,Georgia,BUS,41.610278,41.599694,12,3971
1261,"Elmira Corning Rgnl",Elmira,"United States",ELM,42.159889,-76.891611,12,3946
1262,"New Castle",Wilmington,"United States",ILG,39.678722,-75.606528,12,3859
1263,"Alexandria Intl",Alexandria,"United States",AEX,31.3274,-92.549833,12,3852
1264,"Mc Allen Miller Intl",Mcallen,"United States",MFE,26.175833,-98.238611,12,3826
1265,"Cheyenne Rgnl Jerry Olson Fld",Cheyenne,"United States",CYS,41.155722,-104.811839,12,3804
1266,"Santa Fe Muni","Santa Fe","United States",SAF,35.617108,-106.089422,12,3784
